State,City,Date Local,NO2 Mean,NO2 1st Max Value,NO2 1st Max Hour,NO2 AQI,O3 Mean,O3 1st Max Value,O3 1st Max Hour,O3 AQI,SO2 Mean,SO2 1st Max Value,SO2 1st Max Hour,SO2 AQI,CO Mean,CO 1st Max Value,CO 1st Max Hour,CO AQI,Latitude,Longitude
Alabama,Birmingham,01/08/2015,4.991667,24.7,22,23,0.03975,0.057,10,58,1.163636,5.3,23,7.0,0.120833,0.2,10.0,2.0,32.6010112,-86.6807365
Alabama,Birmingham,02/08/2015,8.8375,36.3,23,34,0.034417,0.055,11,51,5.259091,33.4,7,47.0,0.2,0.3,2.0,3.0,32.6010112,-86.6807365
Alabama,Birmingham,03/08/2015,13.9125,31.6,23,29,0.029125,0.052,10,48,5.605,50.2,8,69.0,0.233333,0.4,2.0,5.0,32.6010112,-86.6807365
Alabama,Birmingham,04/08/2015,19.091667,35.6,22,33,0.041292,0.084,10,147,2.881818,15.0,7,21.0,0.325,0.5,3.0,6.0,32.6010112,-86.6807365
Alabama,Birmingham,05/08/2015,12.820833,33.8,2,31,0.03325,0.056,9,54,0.495,2.2,7,3.0,0.345833,0.6,2.0,7.0,32.6010112,-86.6807365
Alabama,Birmingham,06/08/2015,8.954167,17.0,23,16,0.018125,0.029,10,27,0.159091,0.5,6,0.0,0.2,0.2,0.0,2.0,32.6010112,-86.6807365
Alabama,Birmingham,07/08/2015,7.183333,17.1,1,16,0.024167,0.041,10,38,0.08,0.4,9,0.0,0.2,0.2,0.0,2.0,32.6010112,-86.6807365
Alabama,Birmingham,08/08/2015,8.995833,21.9,22,20,0.033917,0.066,9,87,1.986364,10.7,7,14.0,0.254167,0.3,0.0,3.0,32.6010112,-86.6807365
Alabama,Birmingham,09/08/2015,10.775,32.0,20,30,0.031375,0.057,9,58,1.45,5.7,8,7.0,0.2625,0.4,3.0,5.0,32.6010112,-86.6807365
Alabama,Birmingham,10/08/2015,9.013636,22.2,6,21,0.031083,0.044,9,41,1.13,4.1,7,6.0,0.311111,0.5,9.0,6.0,32.6010112,-86.6807365
Alabama,Birmingham,11/08/2015,7.2875,22.4,5,21,0.032042,0.048,9,44,0.190909,0.5,8,0.0,0.1375,0.2,4.0,2.0,32.6010112,-86.6807365
Alabama,Birmingham,12/08/2015,5.558333,12.6,5,11,0.036333,0.049,10,45,0.186364,1.0,9,1.0,0.170833,0.2,0.0,2.0,32.6010112,-86.6807365
Alabama,Birmingham,13/08/2015,5.125,16.0,5,15,0.040458,0.059,10,64,1.277273,14.9,8,20.0,0.179167,0.2,0.0,2.0,32.6010112,-86.6807365
Alabama,Birmingham,14/08/2015,7.78,13.8,22,12,0.034042,0.051,9,47,0.886364,3.7,7,4.0,0.183333,0.2,0.0,2.0,32.6010112,-86.6807365
Alabama,Birmingham,15/08/2015,7.1625,19.3,2,18,0.033417,0.047,8,44,1.281818,6.2,6,9.0,0.179167,0.2,0.0,2.0,32.6010112,-86.6807365
Alabama,Birmingham,16/08/2015,5.783333,13.4,17,12,0.02775,0.037,8,34,0.540909,3.7,17,4.0,0.175,0.2,0.0,2.0,32.6010112,-86.6807365
Alabama,Birmingham,17/08/2015,9.554167,14.1,1,13,0.005,0.018,0,17,0.415,2.4,3,3.0,0.116667,0.2,0.0,2.0,32.6010112,-86.6807365
Alabama,Birmingham,18/08/2015,6.8875,22.0,19,21,0.003333,0.004,6,4,0.131818,0.6,10,0.0,0.1375,0.3,20.0,3.0,32.6010112,-86.6807365
Alabama,Birmingham,19/08/2015,5.1875,10.1,6,9,0.003,0.003,0,3,0.195238,0.7,15,0.0,0.145833,0.3,0.0,3.0,32.6010112,-86.6807365
Alabama,Birmingham,20/08/2015,6.3,16.2,22,15,0.011071,0.024,10,22,0.131818,0.6,7,0.0,0.120833,0.2,7.0,2.0,32.6010112,-86.6807365
Alabama,Birmingham,21/08/2015,9.9625,25.1,21,24,0.017917,0.041,10,38,1.518182,12.3,9,17.0,0.225,0.3,0.0,3.0,32.6010112,-86.6807365
Alabama,Birmingham,22/08/2015,9.15,16.6,21,15,0.020917,0.043,9,40,0.663636,2.1,0,3.0,0.245833,0.3,0.0,3.0,32.6010112,-86.6807365
Alabama,Birmingham,23/08/2015,6.841667,18.3,22,17,0.023,0.04,9,37,0.209091,0.7,10,0.0,0.145833,0.2,0.0,2.0,32.6010112,-86.6807365
Alabama,Birmingham,24/08/2015,3.769565,9.1,1,8,0.025625,0.039,11,36,0.02,0.1,0,0.0,0.211111,0.3,1.0,3.0,32.6010112,-86.6807365
Alabama,Birmingham,25/08/2015,5.816667,19.8,22,18,0.028667,0.046,9,43,0.318182,1.1,11,1.0,0.16875,0.2,0.0,2.0,32.6010112,-86.6807365
Alabama,Birmingham,26/08/2015,5.97,11.2,22,10,0.032875,0.05,10,46,0.2,1.4,10,1.0,0.195833,0.2,0.0,2.0,32.6010112,-86.6807365
Alabama,Birmingham,27/08/2015,6.741667,13.3,5,12,0.036667,0.058,10,61,2.513636,13.8,9,19.0,0.2,0.2,0.0,2.0,32.6010112,-86.6807365
Alabama,Birmingham,28/08/2015,8.304167,22.6,6,21,0.035,0.049,9,45,1.231818,10.7,6,14.0,0.25,0.4,6.0,5.0,32.6010112,-86.6807365
Alabama,Birmingham,29/08/2015,6.5125,15.6,4,14,0.029208,0.038,8,35,1.559091,5.7,7,7.0,0.108333,0.2,0.0,2.0,32.6010112,-86.6807365
Alabama,Birmingham,30/08/2015,4.6125,11.5,2,10,0.026875,0.037,9,34,0.945455,4.0,7,6.0,0.175,0.2,6.0,2.0,32.6010112,-86.6807365
Alabama,Birmingham,31/08/2015,9.341667,22.2,21,21,0.015944,0.033,10,31,1.42,8.5,15,11.0,0.211111,0.3,22.0,3.0,32.6010112,-86.6807365
Alabama,Birmingham,01/09/2015,12.045833,33.4,20,31,0.021292,0.049,9,45,2.940909,9.8,6,13.0,0.320833,0.4,1.0,5.0,32.6010112,-86.6807365
Alabama,Birmingham,02/09/2015,13.266667,23.2,23,22,0.024042,0.055,10,51,2.225,8.7,6,11.0,0.3375,0.5,2.0,6.0,32.6010112,-86.6807365
Alabama,Birmingham,03/09/2015,13.9,25.5,1,24,0.021583,0.051,9,47,2.918182,14.7,7,20.0,0.283333,0.4,6.0,5.0,32.6010112,-86.6807365
Alabama,Birmingham,04/09/2015,11.408333,23.9,21,22,0.027833,0.057,9,58,1.631818,4.6,0,6.0,0.35,0.6,6.0,7.0,32.6010112,-86.6807365
Alabama,Birmingham,05/09/2015,10.2375,17.9,5,16,0.027167,0.047,7,44,2.240909,8.9,17,11.0,0.275,0.4,0.0,5.0,32.6010112,-86.6807365
Alabama,Birmingham,06/09/2015,7.25,19.5,22,18,0.028792,0.05,9,46,0.577273,2.8,23,3.0,0.241667,0.4,23.0,5.0,32.6010112,-86.6807365
Alabama,Birmingham,07/09/2015,7.266667,16.2,5,15,0.023375,0.038,9,35,1.355,7.5,20,10.0,0.227778,0.5,1.0,6.0,32.6010112,-86.6807365
Alabama,Birmingham,08/09/2015,8.216667,18.3,3,17,0.022118,0.041,8,38,0.822727,3.9,4,4.0,0.179167,0.2,0.0,2.0,32.6010112,-86.6807365
Alabama,Birmingham,09/09/2015,14.077273,26.2,0,25,0.020708,0.039,9,36,0.713636,2.9,8,3.0,0.2,0.2,0.0,2.0,32.6010112,-86.6807365
Alabama,Birmingham,10/09/2015,11.475,19.3,19,18,0.016542,0.03,10,28,0.222727,0.7,9,0.0,0.241667,0.3,7.0,3.0,32.6010112,-86.6807365
Alabama,Birmingham,11/09/2015,8.733333,15.9,21,14,0.027542,0.048,9,44,0.145455,0.4,13,0.0,0.245833,0.3,0.0,3.0,32.6010112,-86.6807365
Alabama,Birmingham,12/09/2015,2.825,8.7,20,8,0.026875,0.035,9,32,0.118182,0.4,16,0.0,0.120833,0.2,0.0,2.0,32.6010112,-86.6807365
Alabama,Birmingham,13/09/2015,5.129167,21.3,21,20,0.021417,0.038,9,35,0.222727,1.3,23,1.0,0.120833,0.3,23.0,3.0,32.6010112,-86.6807365
Alabama,Birmingham,14/09/2015,14.464706,30.6,20,28,0.021167,0.046,10,43,2.44,7.5,23,10.0,0.277778,0.4,2.0,5.0,32.6010112,-86.6807365
Alabama,Birmingham,15/09/2015,14.166667,34.2,20,32,0.025583,0.045,9,42,1.409524,6.0,0,9.0,0.295833,0.5,0.0,6.0,32.6010112,-86.6807365
Alabama,Birmingham,16/09/2015,9.825,26.1,6,25,0.032167,0.05,10,46,0.79,3.6,6,4.0,0.225,0.3,4.0,3.0,32.6010112,-86.6807365
Alabama,Birmingham,17/09/2015,10.75,23.9,20,22,0.020458,0.041,10,38,1.645455,10.7,5,14.0,0.191667,0.3,7.0,3.0,32.6010112,-86.6807365
Alabama,Birmingham,18/09/2015,13.2875,31.3,21,29,0.023917,0.054,10,50,1.877273,7.9,7,10.0,0.295833,0.4,1.0,5.0,32.6010112,-86.6807365
Alabama,Birmingham,19/09/2015,14.516667,33.4,21,31,0.026375,0.061,9,71,1.85,4.8,23,6.0,0.35,0.5,1.0,6.0,32.6010112,-86.6807365
Alabama,Birmingham,20/09/2015,9.0,25.9,2,24,0.026875,0.044,9,41,1.827273,11.0,8,16.0,0.333333,0.6,3.0,7.0,32.6010112,-86.6807365
Alabama,Birmingham,21/09/2015,9.222727,17.3,20,16,0.012917,0.026,10,24,0.96,6.1,13,9.0,0.205556,0.3,23.0,3.0,32.6010112,-86.6807365
Alabama,Birmingham,22/09/2015,8.779167,22.5,22,21,0.024583,0.045,9,42,1.522727,11.9,8,16.0,0.25,0.4,4.0,5.0,32.6010112,-86.6807365
Alabama,Birmingham,23/09/2015,10.929167,28.6,21,26,0.02325,0.048,10,44,0.872727,5.3,21,7.0,0.204167,0.4,23.0,5.0,32.6010112,-86.6807365
Alabama,Birmingham,24/09/2015,12.51,29.3,23,27,0.032708,0.052,10,48,1.472727,5.0,4,7.0,0.270833,0.5,1.0,6.0,32.6010112,-86.6807365
Alabama,Birmingham,25/09/2015,7.995833,21.4,0,20,0.029042,0.046,10,43,1.436364,7.5,9,10.0,0.2,0.2,0.0,2.0,32.6010112,-86.6807365
Alabama,Birmingham,26/09/2015,4.429167,7.9,1,7,0.018708,0.029,9,27,0.627273,5.4,9,7.0,0.1625,0.2,0.0,2.0,32.6010112,-86.6807365
Alabama,Birmingham,27/09/2015,4.745833,11.5,0,10,0.01425,0.02,10,19,0.118182,0.4,20,0.0,0.133333,0.2,0.0,2.0,32.6010112,-86.6807365
Alabama,Birmingham,28/09/2015,6.191667,10.1,6,9,0.008333,0.011,9,10,0.12,0.3,6,0.0,0.161111,0.2,0.0,2.0,32.6010112,-86.6807365
Alabama,Birmingham,29/09/2015,6.029167,11.3,0,10,0.017417,0.033,10,31,0.236364,0.8,7,0.0,0.129167,0.2,6.0,2.0,32.6010112,-86.6807365
Alabama,Birmingham,30/09/2015,3.633333,7.0,17,7,0.018792,0.028,9,26,0.025,0.2,0,0.0,0.1,0.1,0.0,1.0,32.6010112,-86.6807365
Alabama,Birmingham,01/10/2015,3.795833,6.2,17,6,0.01025,0.012,0,11,0.0,0.0,0,0.0,0.1,0.1,0.0,1.0,32.6010112,-86.6807365
Alabama,Birmingham,02/10/2015,3.258333,5.5,7,5,0.009208,0.011,9,10,0.004545,0.1,3,0.0,0.1,0.1,0.0,1.0,32.6010112,-86.6807365
Alabama,Birmingham,03/10/2015,2.816667,5.1,17,5,0.006458,0.008,0,7,0.0,0.0,0,0.0,0.1,0.1,0.0,1.0,32.6010112,-86.6807365
Alabama,Birmingham,04/10/2015,2.154167,4.3,20,4,0.008833,0.016,11,15,0.009091,0.1,9,0.0,0.1,0.1,0.0,1.0,32.6010112,-86.6807365
Alabama,Birmingham,05/10/2015,8.172727,21.7,21,20,0.01,0.026,10,24,1.355,9.0,8,13.0,0.211111,0.5,23.0,6.0,32.6010112,-86.6807365
Alabama,Birmingham,06/10/2015,12.3,34.8,19,32,0.013917,0.036,10,33,0.459091,2.1,16,3.0,0.425,0.7,3.0,8.0,32.6010112,-86.6807365
Alabama,Birmingham,07/10/2015,13.478947,29.4,19,27,0.021708,0.05,10,46,1.940909,6.8,8,9.0,0.4,0.6,0.0,7.0,32.6010112,-86.6807365
Alabama,Birmingham,08/10/2015,13.179167,38.7,23,36,0.031958,0.059,10,64,0.422727,1.0,22,1.0,0.291667,0.4,0.0,5.0,32.6010112,-86.6807365
Alabama,Birmingham,09/10/2015,13.929167,42.4,0,40,0.027417,0.043,10,40,0.636364,2.0,8,3.0,0.2625,0.3,0.0,3.0,32.6010112,-86.6807365
Alabama,Birmingham,10/10/2015,4.054167,16.4,22,15,0.018458,0.028,9,26,0.009091,0.1,8,0.0,0.133333,0.2,0.0,2.0,32.6010112,-86.6807365
Alabama,Birmingham,11/10/2015,7.908333,20.7,19,19,0.01675,0.039,10,36,1.536364,6.2,15,9.0,0.2125,0.4,23.0,5.0,32.6010112,-86.6807365
Alabama,Birmingham,12/10/2015,8.454167,24.2,7,23,0.032167,0.041,8,38,0.9,3.7,8,4.0,0.305556,0.5,2.0,6.0,32.6010112,-86.6807365
Alabama,Birmingham,13/10/2015,14.025,31.2,6,29,0.022625,0.043,9,40,0.5,1.2,0,1.0,0.195833,0.3,7.0,3.0,32.6010112,-86.6807365
Alabama,Birmingham,14/10/2015,16.066667,29.5,19,27,0.018042,0.043,10,40,0.840909,2.9,21,3.0,0.325,0.6,7.0,7.0,32.6010112,-86.6807365
Alabama,Birmingham,15/10/2015,20.604167,43.2,21,41,0.025708,0.053,9,49,3.840909,35.6,7,50.0,0.416667,0.6,21.0,7.0,32.6010112,-86.6807365
Alabama,Birmingham,16/10/2015,9.183333,28.1,6,26,0.034458,0.047,9,44,0.47,1.3,21,1.0,0.266667,0.7,0.0,8.0,32.6010112,-86.6807365
Alabama,Birmingham,17/10/2015,4.425,8.4,5,8,0.032542,0.042,9,39,0.363636,0.8,7,0.0,0.108333,0.2,0.0,2.0,32.6010112,-86.6807365
Alabama,Birmingham,18/10/2015,6.504167,20.0,22,19,0.025917,0.042,10,39,1.3,4.9,23,6.0,0.170833,0.3,22.0,3.0,32.6010112,-86.6807365
Alabama,Birmingham,19/10/2015,15.827273,37.9,19,35,0.022125,0.042,9,39,1.36,8.2,0,11.0,0.261111,0.4,1.0,5.0,32.6010112,-86.6807365
Alabama,Birmingham,20/10/2015,15.566667,38.4,19,36,0.021375,0.042,9,39,0.577273,0.9,20,0.0,0.3,0.5,1.0,6.0,32.6010112,-86.6807365
Alabama,Birmingham,21/10/2015,16.2375,30.4,20,28,0.021542,0.043,9,40,1.527273,5.5,7,7.0,0.341667,0.5,0.0,6.0,32.6010112,-86.6807365
Alabama,Birmingham,22/10/2015,16.258333,31.9,18,29,0.018917,0.039,9,36,1.336364,4.8,7,6.0,0.3375,0.5,5.0,6.0,32.6010112,-86.6807365
Alabama,Birmingham,23/10/2015,13.92,29.5,19,27,0.021583,0.035,9,32,0.572727,1.6,7,1.0,0.291667,0.5,1.0,6.0,32.6010112,-86.6807365
Alabama,Birmingham,24/10/2015,6.370833,14.1,23,13,0.025875,0.033,8,31,0.25,1.4,10,1.0,0.183333,0.5,1.0,6.0,32.6010112,-86.6807365
Alabama,Birmingham,25/10/2015,7.308333,14.9,3,13,0.020417,0.025,8,23,0.490909,1.6,12,1.0,0.2,0.2,0.0,2.0,32.6010112,-86.6807365
Alabama,Birmingham,26/10/2015,5.470833,10.2,12,9,0.019625,0.022,10,20,0.01,0.1,8,0.0,0.161111,0.2,0.0,2.0,32.6010112,-86.6807365
Alabama,Birmingham,27/10/2015,4.6875,9.5,4,8,0.014083,0.017,10,16,0.155,1.4,13,1.0,0.1,0.1,0.0,1.0,32.6010112,-86.6807365
Alabama,Birmingham,28/10/2015,9.425,24.4,18,23,0.011583,0.022,9,20,0.145455,0.4,14,0.0,0.291667,0.6,22.0,7.0,32.6010112,-86.6807365
Alabama,Birmingham,29/10/2015,11.3625,26.1,19,25,0.014083,0.031,9,29,0.168182,0.4,8,0.0,0.395833,0.8,2.0,9.0,32.6010112,-86.6807365
Alabama,Birmingham,30/10/2015,14.466667,31.7,23,29,0.016833,0.036,9,33,2.081818,8.2,21,11.0,0.466667,0.8,2.0,9.0,32.6010112,-86.6807365
Alabama,Birmingham,31/10/2015,8.2125,24.8,0,23,0.022417,0.026,9,24,0.390909,1.1,0,1.0,0.320833,0.7,2.0,8.0,32.6010112,-86.6807365
Alabama,Birmingham,01/11/2015,7.4,11.7,17,10,0.01125,0.016,23,15,0.004545,0.1,11,0.0,0.241667,0.4,6.0,5.0,32.6010112,-86.6807365
Alabama,Birmingham,02/11/2015,6.504545,15.6,17,14,0.013708,0.02,3,19,0.18,0.6,9,0.0,0.222222,0.4,2.0,5.0,32.6010112,-86.6807365
Alabama,Birmingham,03/11/2015,6.55,12.5,18,11,0.010417,0.013,8,12,0.436364,3.0,15,4.0,0.270588,0.4,6.0,5.0,32.6010112,-86.6807365
Alabama,Birmingham,04/11/2015,6.8375,16.9,17,15,0.015,0.03,9,28,0.186364,0.4,9,0.0,0.245833,0.4,2.0,5.0,32.6010112,-86.6807365
Alabama,Birmingham,05/11/2015,5.615789,12.1,18,11,0.012042,0.018,11,17,0.063636,0.3,10,0.0,0.258333,0.4,2.0,5.0,32.6010112,-86.6807365
Alabama,Birmingham,06/11/2015,8.804762,17.8,16,16,0.01125,0.021,23,19,0.168182,1.2,16,1.0,0.183333,0.3,23.0,3.0,32.6010112,-86.6807365
Alabama,Birmingham,07/11/2015,2.916667,6.2,6,6,0.019833,0.027,5,25,0.004545,0.1,0,0.0,0.120833,0.2,0.0,2.0,32.6010112,-86.6807365
Alabama,Birmingham,08/11/2015,2.983333,5.5,18,5,0.022125,0.027,9,25,0.413636,1.7,5,1.0,0.1,0.1,0.0,1.0,32.6010112,-86.6807365
Alabama,Birmingham,09/11/2015,4.245833,7.7,6,7,0.018708,0.02,0,19,0.22,1.2,13,1.0,0.133333,0.2,9.0,2.0,32.6010112,-86.6807365
Alabama,Birmingham,10/11/2015,8.370833,29.9,17,27,0.014333,0.032,9,30,0.13,0.4,10,0.0,0.220833,0.7,23.0,8.0,32.6010112,-86.6807365
Alabama,Birmingham,11/11/2015,10.204167,21.1,17,20,0.015792,0.027,9,25,0.795455,2.1,18,3.0,0.45,0.7,0.0,8.0,32.6010112,-86.6807365
Alabama,Birmingham,12/11/2015,7.341667,16.7,19,15,0.023625,0.031,7,29,0.186364,1.3,9,1.0,0.120833,0.2,0.0,2.0,32.6010112,-86.6807365
Alabama,Birmingham,13/11/2015,11.5875,24.4,23,23,0.016917,0.035,9,32,0.104545,0.8,9,0.0,0.233333,0.4,6.0,5.0,32.6010112,-86.6807365
Alabama,Birmingham,14/11/2015,13.8625,31.7,19,29,0.015583,0.037,9,34,1.409091,8.0,10,11.0,0.341667,0.6,3.0,7.0,32.6010112,-86.6807365
Alabama,Birmingham,15/11/2015,15.704167,26.0,18,25,0.0145,0.026,9,24,1.213636,7.3,12,10.0,0.395833,0.7,4.0,8.0,32.6010112,-86.6807365
Alabama,Birmingham,16/11/2015,11.654545,35.0,18,33,0.027125,0.036,9,33,0.54,1.3,9,1.0,0.238889,0.5,2.0,6.0,32.6010112,-86.6807365
Alabama,Birmingham,17/11/2015,5.675,10.0,16,9,0.029917,0.033,10,31,0.586364,1.3,15,1.0,0.179167,0.4,2.0,5.0,32.6010112,-86.6807365
Alabama,Birmingham,18/11/2015,10.7,23.9,21,22,0.016792,0.029,0,27,0.233333,0.9,3,0.0,0.266667,0.5,7.0,6.0,32.6010112,-86.6807365
Alabama,Birmingham,19/11/2015,14.725,29.4,17,27,0.010583,0.025,9,23,1.6,17.5,10,24.0,0.4,0.7,23.0,8.0,32.6010112,-86.6807365
Alabama,Birmingham,20/11/2015,12.695,30.3,18,28,0.020208,0.034,9,31,2.622727,10.2,21,14.0,0.316667,0.7,0.0,8.0,32.6010112,-86.6807365
Alabama,Birmingham,21/11/2015,6.708333,19.9,5,18,0.028542,0.035,10,32,0.540909,1.5,3,1.0,0.1625,0.5,0.0,6.0,32.6010112,-86.6807365
Alabama,Birmingham,22/11/2015,3.216667,14.2,23,13,0.026875,0.037,9,34,0.304545,2.1,3,3.0,0.1,0.1,0.0,1.0,32.6010112,-86.6807365
Alabama,Birmingham,23/11/2015,19.225,35.8,17,33,0.012125,0.034,8,31,2.08,11.0,10,16.0,0.277778,0.6,23.0,7.0,32.6010112,-86.6807365
Alabama,Birmingham,24/11/2015,20.508333,34.6,18,32,0.014708,0.033,9,31,4.627273,26.9,8,37.0,0.408333,0.7,0.0,8.0,32.6010112,-86.6807365
Alabama,Birmingham,25/11/2015,9.361905,29.5,0,27,0.032167,0.039,9,36,1.004545,3.3,0,4.0,0.216667,0.6,0.0,7.0,32.6010112,-86.6807365
Alabama,Birmingham,26/11/2015,5.470833,17.9,18,16,0.031,0.039,9,36,0.331818,0.6,3,0.0,0.125,0.2,18.0,2.0,32.6010112,-86.6807365
Alabama,Birmingham,27/11/2015,8.945833,23.8,19,22,0.023167,0.036,8,33,0.213636,0.6,11,0.0,0.158333,0.4,23.0,5.0,32.6010112,-86.6807365
Alabama,Birmingham,28/11/2015,9.358333,23.3,4,22,0.024375,0.036,8,33,0.363636,1.3,14,1.0,0.229167,0.4,0.0,5.0,32.6010112,-86.6807365
Alabama,Birmingham,29/11/2015,4.858333,8.6,1,8,0.024917,0.031,8,29,0.345455,1.2,3,1.0,0.129167,0.3,0.0,3.0,32.6010112,-86.6807365
Alabama,Birmingham,30/11/2015,10.368182,27.9,18,25,0.01875,0.025,9,23,0.575,2.5,23,3.0,0.194444,0.3,22.0,3.0,32.6010112,-86.6807365
Alabama,Birmingham,01/12/2015,7.766667,18.1,21,17,0.010042,0.023,0,21,0.090909,1.5,0,1.0,0.172222,0.3,0.0,3.0,32.6010112,-86.6807365
Alabama,Birmingham,02/12/2015,7.480952,16.0,18,15,0.012667,0.019,21,18,0.040909,0.2,12,0.0,0.191667,0.2,0.0,2.0,32.6010112,-86.6807365
Alabama,Birmingham,03/12/2015,6.691667,12.8,8,11,0.017167,0.025,9,23,0.159091,0.5,10,0.0,0.133333,0.2,0.0,2.0,32.6010112,-86.6807365
Alabama,Birmingham,04/12/2015,12.029167,30.1,19,28,0.013208,0.029,9,27,2.368182,6.5,20,9.0,0.2375,0.5,23.0,6.0,32.6010112,-86.6807365
Alabama,Birmingham,05/12/2015,15.420833,28.8,18,26,0.016042,0.032,9,30,1.509091,6.0,0,9.0,0.320833,0.6,23.0,7.0,32.6010112,-86.6807365
Alabama,Birmingham,06/12/2015,16.358333,28.3,18,26,0.013833,0.03,8,28,0.995455,1.8,14,1.0,0.3125,0.6,0.0,7.0,32.6010112,-86.6807365
Alabama,Birmingham,07/12/2015,16.95,36.8,17,34,0.009167,0.034,9,31,1.225,9.4,8,13.0,0.377778,0.6,0.0,7.0,32.6010112,-86.6807365
Alabama,Birmingham,08/12/2015,18.883333,37.0,9,35,0.017167,0.032,10,30,1.2,2.8,9,3.0,0.425,0.6,0.0,7.0,32.6010112,-86.6807365
Alabama,Birmingham,09/12/2015,13.966667,25.7,6,24,0.019417,0.034,9,31,1.09,4.1,10,6.0,0.225,0.3,0.0,3.0,32.6010112,-86.6807365
Alabama,Birmingham,10/12/2015,13.391667,26.0,19,25,0.020875,0.037,9,34,0.663636,1.7,10,1.0,0.341667,0.5,7.0,6.0,32.6010112,-86.6807365
Alabama,Birmingham,11/12/2015,7.204167,17.2,17,16,0.025042,0.028,8,26,0.145455,0.3,9,0.0,0.166667,0.3,0.0,3.0,32.6010112,-86.6807365
Alabama,Birmingham,12/12/2015,8.666667,20.7,23,19,0.026542,0.036,9,33,0.554545,1.6,23,1.0,0.145833,0.3,22.0,3.0,32.6010112,-86.6807365
Alabama,Birmingham,13/12/2015,5.366667,15.6,7,14,0.031292,0.036,23,33,0.75,2.3,5,3.0,0.1375,0.3,0.0,3.0,32.6010112,-86.6807365
Alabama,Birmingham,14/12/2015,11.463636,32.3,19,30,0.022,0.037,2,34,0.305,2.1,14,3.0,0.161111,0.3,20.0,3.0,32.6010112,-86.6807365
Alabama,Birmingham,15/12/2015,18.104167,36.4,17,34,0.010625,0.03,9,28,2.054545,13.8,9,19.0,0.375,0.7,22.0,8.0,32.6010112,-86.6807365
Alabama,Birmingham,16/12/2015,10.714286,23.7,7,22,0.021042,0.034,9,31,1.190909,3.1,10,4.0,0.4,0.7,0.0,8.0,32.6010112,-86.6807365
Alabama,Birmingham,17/12/2015,6.845833,18.2,17,17,0.013625,0.02,2,19,0.05,0.3,18,0.0,0.175,0.4,19.0,5.0,32.6010112,-86.6807365
Alabama,Birmingham,18/12/2015,9.679167,23.5,19,22,0.011917,0.027,9,25,0.445455,1.1,3,1.0,0.166667,0.5,0.0,6.0,32.6010112,-86.6807365
Alabama,Birmingham,19/12/2015,16.0,28.2,17,26,0.010083,0.028,9,26,0.695455,1.8,3,1.0,0.370833,0.5,6.0,6.0,32.6010112,-86.6807365
Alabama,Birmingham,20/12/2015,12.120833,21.5,8,20,0.020667,0.028,9,26,1.345455,4.6,8,6.0,0.3625,0.6,4.0,7.0,32.6010112,-86.6807365
Alabama,Birmingham,21/12/2015,9.091667,23.0,6,22,0.019083,0.024,0,22,0.735,1.8,8,1.0,0.188889,0.2,0.0,2.0,32.6010112,-86.6807365
Alabama,Birmingham,22/12/2015,8.704167,14.9,15,13,0.01575,0.025,21,23,0.133333,0.4,14,0.0,0.166667,0.2,7.0,2.0,32.6010112,-86.6807365
Alabama,Birmingham,23/12/2015,3.958333,7.5,13,7,0.021042,0.025,0,23,0.077273,0.2,4,0.0,0.1,0.1,0.0,1.0,32.6010112,-86.6807365
Alabama,Birmingham,24/12/2015,5.4875,16.6,7,15,0.015458,0.019,21,18,0.172727,0.9,10,0.0,0.166667,0.2,7.0,2.0,32.6010112,-86.6807365
Alabama,Birmingham,25/12/2015,1.9375,4.3,19,4,0.02375,0.029,17,27,0.022727,0.2,14,0.0,0.1,0.1,0.0,1.0,32.6010112,-86.6807365
Alabama,Birmingham,26/12/2015,3.658333,14.1,19,13,0.019875,0.027,0,25,0.004545,0.1,9,0.0,0.125,0.2,18.0,2.0,32.6010112,-86.6807365
Alabama,Birmingham,27/12/2015,3.829167,11.8,20,10,0.021333,0.024,0,22,0.040909,0.2,12,0.0,0.1125,0.2,0.0,2.0,32.6010112,-86.6807365
Alabama,Birmingham,28/12/2015,3.33913,6.3,17,6,0.02625,0.032,15,30,0.025,0.1,3,0.0,0.1,0.1,0.0,1.0,32.6010112,-86.6807365
Alabama,Birmingham,29/12/2015,12.0,25.2,17,24,0.009417,0.02,8,19,0.377273,2.3,23,3.0,0.216667,0.5,22.0,6.0,32.6010112,-86.6807365
Alabama,Birmingham,30/12/2015,11.404762,18.9,1,17,0.008125,0.012,9,11,0.731818,2.3,0,3.0,0.304167,0.6,0.0,7.0,32.6010112,-86.6807365
Alabama,Birmingham,31/12/2015,3.016667,5.9,18,5,0.018368,0.022,10,20,0.109091,0.3,3,0.0,0.1,0.1,0.0,1.0,32.6010112,-86.6807365
Alaska,Fairbanks,06/01/2015,35.513636,48.9,16,45,0.001588,0.003,3,3,18.895833,29.3,23,41.0,1.457143,1.7,21.0,19.0,61.3025006,-158.7750198
Alaska,Fairbanks,07/01/2015,49.795833,84.9,12,83,0.001625,0.004,21,4,31.525,53.5,11,72.0,1.55,2.1,17.0,24.0,61.3025006,-158.7750198
Alaska,Fairbanks,08/01/2015,38.779167,57.1,11,54,0.003958,0.006,21,6,16.465217,21.2,11,30.0,1.041667,1.5,15.0,17.0,61.3025006,-158.7750198
